runNum,gen,nevals,F.avg,F.max,F.min,F.nevals,F.std,S.avg,S.max,S.min,S.nevals,S.std
9,111,526,0.13315,9.13,0.02,526,0.717077,145.688,264,11,526,41.1364
9,112,574,0.12459,8.9,0.02,574,0.573851,147.638,266,36,574,40.1923
9,113,580,0.19327,11.41,0.02,580,1.00207,148.903,290,4,580,42.9072
9,114,511,0.13496,8.93,0.02,511,0.735521,152.844,290,1,511,41.7685
9,115,523,0.10658,8.93,0.02,523,0.541161,153.896,290,35,523,41.2131
9,116,582,0.13524,8.93,0.02,582,0.688417,154.054,264,4,582,42.0692
9,117,590,0.08224,5.39,0.02,590,0.304041,155.835,275,44,590,40.243
9,118,560,0.08574,8.93,0.02,560,0.464282,157.61,275,1,560,41.4793
9,119,570,0.13147,8.9,0.02,570,0.745223,157.445,297,47,570,42.4624
9,120,541,0.11813,8.93,0.02,541,0.576933,159.07,276,1,541,43.0863
9,121,545,0.13589,8.85,0.02,545,0.698695,161.603,317,4,545,43.4313
9,122,572,0.12295,8.99,0.02,572,0.747409,162.836,315,48,572,45.6475
9,123,545,0.12663,8.9,0.02,545,0.630027,161.933,315,4,545,44.493
9,124,553,0.08117,8.99,0.02,553,0.453584,161.295,321,11,553,45.1552
9,125,541,0.13727,8.89,0.02,541,0.722357,165.06,317,33,541,45.0571
9,126,571,0.12857,8.89,0.02,571,0.663215,167.839,317,1,571,46.221
9,127,516,0.11182,8.93,0.02,516,0.570741,166.178,325,45,516,45.7895
9,128,554,0.09076,8.9,0.02,554,0.504593,166.01,317,4,554,47.6355
9,129,558,0.12152,8.9,0.02,558,0.608559,167.321,316,12,558,47.6215
9,130,562,0.09462,8.84,0.02,562,0.496631,169.721,331,59,562,47.1677
9,131,542,0.12682,8.93,0.02,542,0.708821,171.122,333,55,542,48.6519
9,132,566,0.10918,8.93,0.02,566,0.629701,172.563,338,57,566,49.951
9,133,518,0.10496,8.9,0.02,518,0.609801,174.783,335,15,518,49.2231
9,134,551,0.09279,8.08,0.02,551,0.494351,175.409,355,15,551,51.3673
9,135,552,0.12501,9.01,0.02,552,0.74133,175.853,355,20,552,52.7566
9,136,546,0.10811,9.21,0.02,546,0.592272,175.513,334,36,546,51.4198
9,137,552,0.10007,8.9,0.02,552,0.528962,175.118,335,1,552,53.407
9,138,568,0.132,8.93,0.02,568,0.731054,175.497,410,4,568,54.0931
9,139,575,0.10968,9.13,0.02,575,0.537553,180.554,408,52,575,53.0228
9,140,570,0.13388,8.99,0.02,570,0.685348,183.784,390,59,570,52.4219
9,141,535,0.11116,8.93,0.02,535,0.655381,188.477,390,1,535,53.4159
9,142,529,0.11163,8.93,0.01,529,0.606959,187.897,390,4,529,54.1911
9,143,544,0.09582,8.99,0.01,544,0.508404,188.404,390,45,544,55.0122
9,144,536,0.11568,8.93,0.01,536,0.60589,192.552,390,4,536,55.409
9,145,547,0.08319,8.9,0.01,547,0.447221,195.376,390,41,547,57.5278
9,146,561,0.12579,8.89,0.01,561,0.674978,195.686,393,36,561,58.9093
9,147,559,0.10688,8.9,0.01,559,0.650542,189.153,393,58,559,60.667
9,148,565,0.13388,9.14,0.01,565,0.697732,172.76,394,38,565,64.8815
9,149,533,0.17273,8.05,0.01,533,0.692099,150.017,394,4,533,60.4546
9,150,525,0.14809,9.13,0.01,525,0.65783,133.168,394,1,525,47.3451
9,151,555,0.18353,8.89,0.01,555,0.81284,132.554,256,1,555,44.2766
9,152,556,0.16387,8.13,0.01,556,0.718267,133.708,248,1,556,41.8104
9,153,551,0.17788,6.33,0.01,551,0.753889,135.703,261,11,551,42.3786
9,154,573,0.16027,6.09,0.01,573,0.660894,136.264,251,32,573,40.7791
9,155,573,0.1586,8.13,0.01,573,0.654294,139.67,259,39,573,40.8877
9,156,511,0.14565,8.89,0.01,511,0.6492,140.826,325,1,511,41.9191
9,157,533,0.12999,8.13,0.01,533,0.606009,143.294,325,1,533,41.4357
9,158,499,0.11872,8.89,0.01,499,0.627152,145.253,329,39,499,43.4609
9,159,528,0.14161,8.89,0.01,528,0.68585,146.472,333,1,528,42.4111
9,160,539,0.11211,8.05,0.01,539,0.514175,147.329,333,29,539,42.6928
9,161,578,0.17236,8.89,0.01,578,0.805209,148.054,322,4,578,40.8366
9,162,532,0.11535,5.79,0.01,532,0.541869,150.434,322,1,532,41.2049
9,163,555,0.10225,8.89,0.01,555,0.534393,151.735,322,1,555,43.2176
9,164,529,0.10896,5.79,0.01,529,0.529423,153.44,293,4,529,41.6057
9,165,527,0.10376,5.79,0.01,527,0.463599,154.463,273,36,527,41.2313
9,166,588,0.09849,8.89,0.01,588,0.454429,154.88,273,1,588,41.8464
9,167,537,0.1224,8.13,0.01,537,0.615674,156.582,318,4,537,42.4385
9,168,558,0.11983,4.73,0.01,558,0.491369,158.629,318,1,558,43.4209
9,169,514,0.09917,8.31,0.01,514,0.488773,158.825,286,1,514,43.516
9,170,548,0.13313,9.03,0.01,548,0.715409,157.012,286,61,548,42.6589
9,171,574,0.11826,9.52,0.01,574,0.593578,156.963,286,24,574,43.0379
9,172,517,0.13313,8.89,0.01,517,0.629393,160.326,304,12,517,43.653
9,173,573,0.11699,5.79,0.01,573,0.55904,160.699,306,12,573,44.5024
9,174,535,0.14177,8.31,0.01,535,0.660457,161.489,306,38,535,44.9067
9,175,534,0.12142,8.89,0.01,534,0.633741,163.457,318,32,534,46.4562
9,176,568,0.14993,8.89,0.01,568,0.738276,162.079,310,38,568,46.6678
9,177,555,0.14154,8.89,0.01,555,0.692786,160.365,354,1,555,47.0447
9,178,551,0.1203,6.09,0.01,551,0.577114,162.319,360,39,551,46.7902
9,179,551,0.126,8.89,0.01,551,0.605973,165.854,360,49,551,46.9476
9,180,519,0.12568,8.13,0.01,519,0.582474,169.182,345,32,519,49.1245
9,181,504,0.15662,8.89,0.01,504,0.832033,171.605,406,28,504,51.4325
9,182,539,0.11277,8.13,0.01,539,0.55614,175.619,406,1,539,50.987
9,183,555,0.13866,8.89,0.01,555,0.677509,176.594,408,28,555,52.8482
9,184,594,0.16796,8.89,0.01,594,0.799956,177.241,409,38,594,51.4074
9,185,550,0.12213,8.89,0.01,550,0.627488,176.192,409,1,550,50.3723
9,186,540,0.11924,8.13,0.01,540,0.569176,177.397,420,40,540,49.9896
9,187,555,0.13276,8.89,0.01,555,0.620985,174.929,420,42,555,51.3733
9,188,532,0.09406,8.89,0.01,532,0.518255,173.903,314,40,532,48.4001
9,189,570,0.11745,8.89,0.01,570,0.561415,175.919,319,1,570,48.5848
9,190,544,0.1033,8.93,0.01,544,0.587711,178.472,317,1,544,50.5663
9,191,543,0.13364,8.89,0.01,543,0.664838,179.48,349,36,543,50.1439
9,192,569,0.1261,9.13,0.01,569,0.603457,180.595,315,11,569,49.5761
9,193,535,0.10669,8.13,0.01,535,0.535447,181.82,343,34,535,51.0095
9,194,567,0.12781,8.13,0.01,567,0.619052,178.585,327,13,567,52.2431
9,195,549,0.11567,8.89,0.01,549,0.5761,182.634,344,12,549,52.487
9,196,517,0.08967,4.67,0.01,517,0.39298,181.134,334,4,517,51.6957
9,197,549,0.11595,8.89,0.01,549,0.586971,183.957,326,38,549,52.1165
9,198,547,0.09937,6.09,0.01,547,0.50404,187.252,341,35,547,53.9682
9,199,545,0.09146,8.13,0.01,545,0.538905,188.88,352,48,545,54.8281
9,200,576,0.12888,8.13,0.01,576,0.584972,189.396,380,32,576,57.1005
10,0,1000,4.42107,11.9,0.58,1000,3.14783,7.115,12,4,1000,3.47214
10,1,521,2.65654,10.9,0.74,521,1.88776,7.408,23,1,521,3.68396
10,2,558,2.33753,10.38,0.74,558,2.00513,7.7,23,1,558,4.0025
10,3,540,1.98768,10.57,0.7,540,1.56959,8.15,34,1,540,4.22416
10,4,552,1.97173,11.08,0.49,552,1.79931,8.524,30,1,552,4.20303
10,5,527,1.8738,11.02,0.49,527,1.72915,9.497,32,1,527,4.51841
10,6,548,1.72648,11.14,0.49,548,1.69243,10.204,32,1,548,4.82124
10,7,524,1.60904,11.02,0.49,524,1.72748,11.167,34,1,524,5.42117
10,8,567,1.52184,11.02,0.49,567,1.67594,11.42,43,1,567,6.30679
10,9,523,1.3829,11.08,0.49,523,1.68963,13.095,45,1,523,8.15365
10,10,564,1.42863,11.14,0.49,564,1.83894,15.975,56,1,564,9.87575
10,11,514,1.18676,10.3,0.49,514,1.39462,19.221,62,1,514,10.9038
10,12,548,1.29876,11.9,0.49,548,1.80053,21.407,64,1,548,11.261
10,13,596,1.15105,11.08,0.34,596,1.4397,20.348,63,1,596,11.178
10,14,573,1.2761,11.02,0.34,573,1.63601,18.076,58,1,573,10.9571
10,15,554,1.26847,10.3,0.29,554,1.66667,15.614,55,1,554,9.87102
10,16,514,1.23069,10.3,0.29,514,1.6397,14.599,57,1,514,8.90675
10,17,565,1.25422,10.3,0.27,565,1.7322,14.418,55,1,565,8.07968
10,18,555,1.16241,10.3,0.29,555,1.68475,15.709,55,1,555,8.13734
10,19,573,1.04449,10.57,0.26,573,1.44048,16.833,55,1,573,8.27291
10,20,569,1.01807,10.3,0.27,569,1.48492,18.904,55,1,569,8.76429
10,21,548,0.90044,10.3,0.27,548,1.2946,20.924,64,1,548,8.85518
10,22,580,0.79253,10.3,0.12,580,1.12904,23.226,81,1,580,9.02468
10,23,565,0.72471,10.3,0.26,565,1.08759,24.299,81,1,565,9.22332
10,24,544,0.71684,10.3,0.26,544,1.10332,24.034,81,1,544,8.49664
10,25,554,0.70006,10.3,0.23,554,1.09199,24.235,81,1,554,8.68641
10,26,564,0.64493,8.67,0.23,564,0.934626,24.448,81,1,564,8.44365
10,27,560,0.65251,11.9,0.23,560,1.10133,24.708,81,1,560,8.32831
10,28,540,0.60866,10.3,0.23,540,1.02764,25.45,81,1,540,8.16991
10,29,533,0.55555,10.3,0.21,533,0.901101,26.566,60,1,533,8.57039
10,30,538,0.5996,10.62,0.21,538,1.0314,28.589,61,1,538,9.75808
10,31,527,0.60328,10.66,0.21,527,1.18186,30.865,69,1,527,10.53
10,32,556,0.66981,10.3,0.06,556,1.23034,33.446,98,1,556,12.0809
10,33,552,0.54461,10.3,0.06,552,1.05835,35.763,81,1,552,11.8479
10,34,558,0.5271,10.3,0.04,558,0.956976,38.826,102,1,558,12.7824
10,35,552,0.52508,11.14,0.04,552,0.980018,41.037,102,12,552,13.4864
10,36,532,0.41264,7.75,0.04,532,0.641876,45.222,102,6,532,13.415
10,37,531,0.35692,7.75,0.04,531,0.548211,48.339,102,1,531,12.6228
10,38,542,0.34758,11.9,0.04,542,0.660033,48.714,107,1,542,13.6573
10,39,544,0.33513,10.3,0.04,544,0.701086,46.391,136,1,544,14.9581
10,40,569,0.35071,9.38,0.04,569,0.791933,43.04,136,11,569,14.6921
10,41,605,0.30498,7.58,0.04,605,0.620525,42.928,136,11,605,14.9218
10,42,549,0.26822,9.38,0.02,549,0.616355,43.814,136,1,549,15.7377
10,43,577,0.3614,10.3,0.02,577,0.973411,45.606,121,4,577,16.1845
10,44,517,0.28975,9.54,0.02,517,0.71685,48.11,116,1,517,16.2948
10,45,537,0.31048,10.3,0.02,537,0.842698,50.546,123,1,537,16.9688
10,46,508,0.28244,9.38,0.02,508,0.789421,51.267,123,4,508,16.971
10,47,546,0.27811,9.54,0.02,546,0.674897,52.271,123,12,546,17.9861
10,48,511,0.23398,10.3,0.02,511,0.582139,54.12,118,1,511,17.014
10,49,584,0.26042,10.3,0.02,584,0.714041,55.149,127,1,584,17.1015
10,50,551,0.27825,7.96,0.02,551,0.699563,56.044,157,11,551,17.0162
10,51,591,0.28196,9.36,0.02,591,0.734317,56.891,157,12,591,18.3313
10,52,558,0.25715,7.54,0.02,558,0.668686,59.238,165,17,558,21.3584
10,53,553,0.22327,8.22,0.02,553,0.621909,61.006,167,4,553,22.229
10,54,554,0.21974,7.54,0.02,554,0.610603,63.236,166,4,554,23.4942
10,55,537,0.23057,11.58,0.02,537,0.835236,66.297,165,4,537,24.2921
10,56,571,0.21468,10.3,0.02,571,0.673614,68.175,163,4,571,26.0302
10,57,560,0.21702,7.54,0.02,560,0.738602,71.719,163,12,560,26.5379
10,58,563,0.21686,7.54,0.02,563,0.613789,74.745,163,12,563,28.251
10,59,570,0.20839,7.54,0.02,570,0.616913,76.551,190,1,570,29.3782
10,60,569,0.24698,8.32,0.02,569,0.782,80.747,181,1,569,29.6123
10,61,545,0.16408,7.54,0.02,545,0.489308,84.247,191,21,545,29.1464
10,62,555,0.18913,7.54,0.02,555,0.520522,85.267,191,9,555,30.4633
10,63,548,0.21204,10.39,0.01,548,0.748786,88.608,201,1,548,31.0119
10,64,552,0.18191,7.54,0.01,552,0.568152,88.496,201,1,552,31.0839
10,65,573,0.20935,7.54,0.01,573,0.594068,91.423,201,1,573,31.6901
10,66,490,0.15599,7.54,0.01,490,0.5121,95.395,196,12,490,32.7231
10,67,531,0.19046,10.3,0.01,531,0.679225,96.469,196,1,531,32.6752
10,68,559,0.14853,7.54,0.01,559,0.504396,98.513,200,1,559,31.831
10,69,546,0.17775,10.3,0.01,546,0.676577,97.531,238,4,546,32.1248
10,70,570,0.17762,5.38,0.01,570,0.542527,93.983,239,1,570,30.7114
10,71,552,0.19744,10.3,0.01,552,0.628476,90.582,197,1,552,26.275
10,72,562,0.21532,10.3,0,562,0.710962,88.076,196,4,562,23.8755
10,73,511,0.15977,7.53,0,511,0.481897,87.536,196,15,511,21.0616
10,74,544,0.19855,10.3,0,544,0.70879,87.62,196,1,544,19.9833
10,75,549,0.16818,7.52,0,549,0.502201,88.458,196,18,549,20.7189
10,76,544,0.17912,7.53,0,544,0.547774,91.103,192,12,544,21.9151
10,77,511,0.17336,7.53,0,511,0.55621,93.438,208,18,511,24.5085
10,78,583,0.18506,7.53,0,583,0.57722,94.555,203,4,583,25.7958
10,79,541,0.16727,7.53,0,541,0.533081,94.74,253,17,541,25.8719
10,80,529,0.15123,7.53,0,529,0.488691,95.631,196,18,529,23.6497
10,81,537,0.20113,10.3,0,537,0.755011,94.222,199,1,537,23.5263
10,82,508,0.14242,7.52,0,508,0.49359,93.077,199,4,508,19.866
10,83,553,0.16598,7.71,0,553,0.594905,94.545,199,4,553,21.0657
10,84,532,0.16603,7.6,0,532,0.584695,95.839,208,4,532,22.1026
10,85,564,0.16074,7.52,0,564,0.551447,98.583,214,12,564,24.4968
10,86,536,0.13042,4.23,0,536,0.435686,100.955,216,15,536,26.7503
10,87,551,0.16531,7.52,0,551,0.530855,103.16,226,4,551,27.486
10,88,580,0.19294,10.3,0,580,0.692829,105.554,226,1,580,30.8336
10,89,550,0.13733,4.23,0,550,0.422716,108.824,229,1,550,32.4784
10,90,587,0.14768,7.52,0,587,0.587424,110.303,251,15,587,32.3597
10,91,537,0.13459,7.52,0,537,0.511449,112.243,251,9,537,33.9929
10,92,549,0.12351,4.23,0,549,0.38895,114.123,256,15,549,36.1804
10,93,563,0.13138,7.52,0,563,0.46171,116.965,293,1,563,38.8108
10,94,541,0.13767,7.52,0,541,0.52286,122.321,273,17,541,40.6402
10,95,551,0.10493,7.52,0,551,0.420925,125.083,267,12,551,41.6568
10,96,531,0.13081,10.3,0,531,0.544375,128.02,281,4,531,43.2065
10,97,551,0.14358,7.52,0,551,0.66751,129.824,281,15,551,43.6568
10,98,562,0.14304,10.3,0,562,0.653751,135.85,345,11,562,47.8032
10,99,555,0.10715,7.52,0,555,0.476944,138.76,353,4,555,49.4193
10,100,541,0.11513,7.52,0,541,0.430534,139.012,313,15,541,49.7265
10,101,520,0.08857,4.23,0,520,0.354874,142.963,325,15,520,50.8504
10,102,562,0.1281,10.3,0,562,0.604809,144.585,325,1,562,52.9944
10,103,539,0.11684,10.3,0,539,0.572269,149.278,328,15,539,54.9211
10,104,543,0.11527,10.3,0,543,0.500002,149.5,328,12,543,55.8778
10,105,548,0.12192,7.52,0,548,0.531424,151.584,395,12,548,56.4117
10,106,556,0.10032,4.23,0,556,0.365432,157.225,395,9,556,60.2813
10,107,561,0.13728,7.52,0,561,0.539158,162.758,407,9,561,61.1251
10,108,526,0.07684,5.3,0,526,0.330002,166.687,440,28,526,58.9882
10,109,536,0.09533,7.52,0,536,0.523091,167.836,382,21,536,60.9773
10,110,534,0.1146,7.52,0,534,0.51871,169.332,403,13,534,62.7354
10,111,554,0.1258,10.3,0,554,0.703179,171.479,407,1,554,62.6699
10,112,521,0.09878,7.52,0,521,0.39941,176.168,407,11,521,62.0993
10,113,535,0.09058,10.3,0,535,0.460394,178.351,407,1,535,64.9618
10,114,533,0.09897,4.23,0,533,0.41304,181.705,407,15,533,64.3259
10,115,568,0.06972,4.23,0,568,0.315499,184.155,407,9,568,66.597
10,116,588,0.12688,10.3,0,588,0.679222,186.395,410,1,588,67.4719
10,117,531,0.06984,5.38,0,531,0.348156,194.714,407,11,531,68.853
10,118,533,0.09143,7.52,0,533,0.4708,194.61,380,4,533,68.5524
10,119,566,0.09911,7.52,0,566,0.528742,197.359,388,18,566,68.4809
10,120,531,0.09213,7.52,0,531,0.426244,200.846,387,15,531,66.5438
10,121,598,0.09202,7.52,0,598,0.464476,199.612,485,15,598,63.8056
10,122,514,0.09028,7.52,0,514,0.405884,197.447,485,9,514,64.1407
10,123,560,0.07873,7.52,0,560,0.388565,199.719,485,18,560,63.9237
10,124,530,0.06951,8.57,0,530,0.398626,203.733,574,12,530,63.4073
10,125,567,0.07474,7.52,0,567,0.430882,206.068,557,9,567,64.5577
10,126,531,0.07954,7.52,0,531,0.432141,210.445,529,20,531,66.2734
10,127,554,0.0622,2.87,0,554,0.262062,209.823,481,24,554,68.4173
10,128,548,0.07262,7.79,0,548,0.426957,210.35,476,4,548,69.1048
10,129,565,0.11692,7.52,0,565,0.502257,211.045,475,15,565,67.751
10,130,555,0.06846,4.23,0,555,0.319752,216.851,475,1,555,68.0389
10,131,539,0.08228,5.38,0,539,0.390677,214.618,475,4,539,67.2079
10,132,474,0.08347,7.52,0,474,0.47273,216.628,485,1,474,68.8469
10,133,576,0.08393,7.52,0,576,0.37977,215.838,480,1,576,72.3682
10,134,525,0.06064,3.09,0,525,0.25753,217.518,490,1,525,69.7461
10,135,505,0.09125,7.52,0,505,0.416992,217.965,490,4,505,64.8306
10,136,539,0.05378,5.38,0,539,0.294925,219.621,482,9,539,68.8095
10,137,570,0.06564,7.52,0,570,0.425474,223.242,482,18,570,69.0128
10,138,568,0.06812,4.81,0,568,0.353452,224.378,482,6,568,67.5793
10,139,550,0.08641,7.52,0,550,0.470455,225.582,464,1,550,70.236
10,140,555,0.10458,7.52,0,555,0.54305,230.543,493,1,555,73.7008
10,141,542,0.08482,7.52,0,542,0.412625,236.299,543,15,542,72.4235
10,142,546,0.06624,7.52,0,546,0.364444,239.688,467,4,546,73.7826
10,143,568,0.07677,7.52,0,568,0.463998,245.432,473,12,568,74.0338
10,144,558,0.0664,7.52,0,558,0.365337,251.882,466,20,558,74.7238
10,145,521,0.07282,7.52,0,521,0.441857,255.312,466,32,521,74.6208
10,146,563,0.08641,7.52,0,563,0.510602,254.454,466,15,563,75.9042
10,147,536,0.06672,7.52,0,536,0.455507,260.005,537,12,536,73.5628
10,148,564,0.09024,7.52,0,564,0.520881,259.622,543,15,564,75.3289
10,149,534,0.06317,4.23,0,534,0.285402,259.366,543,20,534,74.1259
10,150,565,0.071,7.52,0,565,0.4229,262.06,548,4,565,76.6058
10,151,525,0.07916,10.3,0,525,0.564991,259.464,543,1,525,75.24
10,152,556,0.06033,7.52,0,556,0.364159,260.15,552,14,556,74.739
10,153,547,0.06634,7.52,0,547,0.399416,264.432,552,12,547,74.6605
10,154,517,0.06274,7.37,0,517,0.362349,261.237,552,14,517,73.746
10,155,561,0.08338,7.52,0,561,0.423876,263.632,484,4,561,73.6894
10,156,530,0.08641,10.3,0,530,0.582111,262.176,496,1,530,75.2013
10,157,559,0.0786,7.52,0,559,0.499662,262.232,498,20,559,75.7716
10,158,536,0.05815,7.52,0,536,0.349856,265.524,502,1,536,78.5525
10,159,556,0.05634,7.74,0,556,0.3363,266.238,504,12,556,81.121
10,160,540,0.06544,7.52,0,540,0.420217,269.644,496,15,540,78.5812
10,161,558,0.07015,7.52,0,558,0.384919,271.243,504,12,558,81.1495
10,162,549,0.05789,2.62,0,549,0.294275,274.056,504,12,549,78.8455
10,163,592,0.08382,7.52,0,592,0.481155,270.834,502,1,592,79.9155
10,164,514,0.05349,5.38,0,514,0.319561,275.47,502,1,514,80.372
10,165,533,0.06841,10.3,0,533,0.491035,279.566,504,4,533,78.5827
10,166,590,0.07186,7.52,0,590,0.359725,279.336,549,26,590,78.8168
10,167,552,0.0471,7.52,0,552,0.334614,285.292,501,11,552,75.5716
10,168,545,0.07891,10.3,0,545,0.499037,285.349,537,4,545,77.9627
10,169,557,0.06024,7.52,0,557,0.363372,287.31,568,29,557,78.6831
10,170,558,0.05488,4.23,0,558,0.304909,288.622,505,20,558,77.1406
10,171,573,0.06001,4.23,0,573,0.315254,292.891,526,61,573,76.8403
10,172,584,0.06518,4.23,0,584,0.31656,294.932,526,25,584,79.5392
10,173,557,0.05699,4.23,0,557,0.285274,300.697,526,14,557,77.4563
10,174,586,0.08739,10.3,0,586,0.505661,301.955,552,4,586,82.1678
10,175,567,0.07139,7.52,0,567,0.501366,304.211,554,4,567,82.8008
10,176,541,0.03062,2.78,0,541,0.195251,311.026,554,27,541,81.3687
10,177,549,0.05779,4.23,0,549,0.299331,311.018,556,1,549,81.0789
10,178,548,0.06154,7.52,0,548,0.435222,312.032,554,35,548,79.4547
10,179,487,0.03467,2.78,0,487,0.203105,311.411,554,4,487,81.5659
10,180,551,0.05887,7.52,0,551,0.367265,310.196,554,1,551,83.3389
10,181,568,0.05693,7.52,0,568,0.347923,313.168,554,1,568,80.5355
10,182,530,0.06544,7.52,0,530,0.393591,314.86,554,19,530,80.5902
10,183,561,0.05268,4.23,0,561,0.256881,312.472,652,26,561,82.2711
10,184,554,0.06437,7.52,0,554,0.438011,309.536,652,12,554,86.4641
10,185,528,0.05683,7.52,0,528,0.350493,311.182,649,24,528,82.8142
10,186,553,0.04884,2.78,0,553,0.266201,313.694,558,19,553,81.0781
10,187,523,0.0393,4.23,0,523,0.232561,318.112,551,83,523,77.5305
10,188,569,0.05692,2.62,0,569,0.253936,315.765,546,4,569,79.4013
10,189,542,0.05061,2.4,0,542,0.239616,323.75,561,26,542,80.067
10,190,626,0.04927,4.23,0,626,0.291888,326.095,590,12,626,79.3724
10,191,546,0.04832,4.23,0,546,0.275718,325.142,590,35,546,80.5354
10,192,543,0.04844,2.62,0,543,0.250636,324.55,590,4,543,83.5163
10,193,542,0.06962,7.52,0,542,0.459194,319.409,594,4,542,84.2081
10,194,538,0.05018,4.23,0,538,0.263289,322.626,566,12,538,79.317
10,195,538,0.07967,7.52,0,538,0.475534,323.062,568,57,538,77.281
10,196,522,0.04329,4.23,0,522,0.239116,323.887,568,91,522,79.4901
10,197,540,0.05104,7.52,0,540,0.340279,323.048,568,67,540,80.314
10,198,558,0.04707,4.23,0,558,0.280417,324.141,569,12,558,83.7415
10,199,559,0.05565,5.72,0,559,0.309649,324.867,556,4,559,83.8581
10,200,551,0.04351,2.78,0,551,0.238956,327.997,616,4,551,84.7177
